0.382999	5.00756
0.383999	5.01947
0.384999	5.02406
0.385999	5.01945
0.386999	5.00729
0.387999	4.99215
0.388999	4.9798
0.389999	4.97504
0.390999	4.97982
0.391998	4.99244
0.392998	5.00817
0.393998	5.02101
0.394998	5.02596
0.395998	5.02098
0.396998	5.00785
0.397998	4.99146
0.398998	4.97809
0.399998	4.97294
0.400998	4.97812
0.401998	4.99183
0.402998	5.00894
0.403998	5.02291
0.404998	5.0283
0.405998	5.02288
0.406998	5.00853
0.407998	4.99061
0.408998	4.97597
0.409998	4.97031
0.410998	4.97601
0.411998	4.99108
0.412998	5.0099
0.413998	5.0253
0.414998	5.03124
0.415998	5.02525
0.416998	5.00937
0.417998	4.98952
0.418998	4.97328
0.419998	4.96699
0.420998	4.97332
0.421998	4.99012
0.422998	5.01114
0.423998	5.02836
0.424998	5.03503
0.425998	5.0283
0.426998	5.01045
0.427998	4.98809
0.428998	4.96976
0.429998	4.96266
0.430998	4.96983
0.431998	4.9889
0.432998	5.0128
0.433998	5.03241
0.434998	5.04003
0.435998	5.03233
0.436998	5.01186
0.437998	4.98615
0.438998	4.96503
0.439998	4.95683
0.440998	4.96514
0.441998	4.98727
0.442998	5.0151
0.443998	5.038
0.444998	5.04691
0.445998	5.03787
0.446998	5.01375
0.447998	4.98339
0.448998	4.95835
0.449998	4.9486
0.450998	4.95852
0.451998	4.98503
0.452998	5.01848
0.453998	5.04612
0.454998	5.05691
0.455998	5.0459
0.456998	5.01643
0.457998	4.97915
0.458998	4.94828
0.459998	4.9362
0.460998	4.94857
0.461998	4.98178
0.462998	5.02392
0.463998	5.05892
0.464998	5.07266
0.465998	5.05853
0.466998	5.02045
0.467998	4.97194
0.468998	4.93148
0.469997	4.91552
0.470997	4.93203
0.471997	4.97671
0.472997	5.03393
0.473997	5.08193
0.474997	5.10095
0.475997	5.08109
0.476997	5.02698
0.477997	4.95717
0.478997	4.89811
0.479997	4.87452
0.480997	4.89947
0.481997	4.96814
0.482997	5.0578
0.483997	5.13461
0.484997	5.16572
0.485997	5.1321
0.486997	5.038
0.487997	4.91259
0.488997	4.80255
0.489997	4.75689
0.490997	4.80848
0.491997	4.95815
0.492997	5.16719
0.493997	5.36149
0.494997	5.44753
0.495997	5.33633
0.496997	4.96875
0.497997	4.33481
0.498997	3.48099
0.499997	2.50287
0.500997	1.52434
0.501997	0.669529
0.502997	0.0341494
0.503997	-0.334996
0.504997	-0.447532
0.505997	-0.36238
0.506997	-0.168431
0.507997	0.0407672
0.508997	0.190929
0.509997	0.243108
0.510997	0.197935
0.511997	0.0881302
0.512997	-0.0373335
0.513997	-0.131717
0.514997	-0.165715
0.515997	-0.134949
0.516997	-0.0583029
0.517997	0.0313706
0.518997	0.100249
0.519997	0.125484
0.520997	0.102142
0.521997	0.0432281
0.522997	-0.0266042
0.523997	-0.0808716
0.524997	-0.100955
0.525997	-0.0821338
0.526997	-0.034246
0.527997	0.0229759
0.528997	0.0677881
0.529997	0.0844748
0.530997	0.0686984
0.531997	0.0283289
0.532997	-0.020185
0.533997	-0.0583775
0.534997	-0.0726647
0.535997	-0.0590703
0.536997	-0.0241539
0.537997	0.0179882
0.538997	0.0512946
0.539997	0.0637994
0.540997	0.0518498
0.541997	0.0210543
0.542997	-0.0162241
0.543997	-0.0457811
0.544997	-0.0569074
0.545997	-0.0462365
0.546997	-0.0186713
0.547997	0.0147858
0.548997	0.0413706
0.549996	0.0514038
0.550996	0.041755
0.551996	0.0167835
0.552996	-0.0135841
0.553996	-0.0377657
0.554996	-0.0469103
0.555996	-0.0380967
0.556996	-0.0152528
0.557996	0.0125773
0.558996	0.0347714
0.559996	0.0431736
0.560996	0.0350606
0.561996	0.0139894
0.562996	-0.0117126
0.563996	-0.0322447
0.564996	-0.0400271
0.565996	-0.0325027
0.566996	-0.0129325
0.567996	0.0109701
0.568996	0.030087
0.569996	0.0373406
0.570996	0.0303147
0.571996	0.0120339
0.572996	-0.0103235
0.573996	-0.0282252
0.574996	-0.0350268
0.575996	-0.0284345
0.576996	-0.0112605
0.577996	0.0097611
0.578996	0.0266037
0.579996	0.0330088
0.580996	0.0267968
0.581996	0.0105903
0.582996	-0.00926256
0.583996	-0.0251851
0.584996	-0.0312448
0.585996	-0.0253625
0.586996	-0.0100076
0.587996	0.00881815
0.588996	0.0239303
0.589996	0.029686
0.590996	0.0240939
0.591996	0.00948906
0.592996	-0.00842571
0.593996	-0.0228181
0.594996	-0.0282991
0.595996	-0.0229676
0.596996	-0.00903034
0.597996	0.00807285
0.598996	0.0218213
0.599996	0.02706
0.600996	0.0219641
0.601996	0.00862718
0.602996	-0.0077548
0.603996	-0.0209293
0.604996	-0.0259581
0.605996	-0.021064
0.606996	-0.00826335
0.607996	0.00746989
0.608996	0.0201252
0.609996	0.0249591
0.610996	0.0202541
0.611996	0.00793552
0.612996	-0.00720787
0.613996	-0.0194006
0.614996	-0.0240583
0.615996	-0.0195205
0.616996	-0.00764298
0.617996	0.00697351
0.618996	0.0187428
0.619996	0.0232413
0.620996	0.0188594
0.621996	0.00737619
0.622996	-0.00676203
0.623996	-0.0181468
0.624996	-0.0224993
0.625996	-0.0182557
0.626996	-0.00713325
0.627995	0.00656009
0.628995	0.017606
0.629995	0.021826
0.630995	0.0177107
0.631995	0.00691247
0.632995	-0.0063839
0.633995	-0.0171077
0.634995	-0.0212133
0.635995	-0.0172093
0.636995	-0.00671172
0.637995	0.00622511
0.638995	0.0166569
0.639995	0.0206509
0.640995	0.0167568
0.641995	0.00652885
0.642995	-0.00607061
0.643995	-0.0162449
0.644995	-0.0201366
0.645995	-0.0163386
0.646995	-0.00636387
0.647995	0.00593543
0.648995	0.015866
0.649995	0.0196686
0.650995	0.0159571
0.651995	0.00621009
0.652995	-0.0058105
0.653995	-0.0155177
0.654995	-0.0192394
0.655995	-0.0156105
0.656995	-0.00607014
0.657995	0.00569797
0.658995	0.0152006
0.659995	0.0188465
0.660995	0.0152898
0.661995	0.00594449
0.662995	-0.00559282
0.663995	-0.014915
0.664995	-0.0184865
0.665995	-0.0149982
0.666995	-0.00582719
0.667995	0.00549865
0.668995	0.0146475
0.669995	0.0181582
0.670995	0.0147276
0.671995	0.00572133
0.672995	-0.00540757
0.673995	-0.0144036
0.674995	-0.0178597
0.675995	-0.0144906
0.676995	-0.00561929
0.677995	0.00533152
0.678995	0.0141871
0.679995	0.017586
0.680995	0.0142694
0.681995	0.00553489
0.682995	-0.00525951
0.683995	-0.0139863
0.684995	-0.0173411
0.685995	-0.0140679
0.686995	-0.00545216
0.687995	0.00519466
0.688995	0.0138066
0.689995	0.0171123
0.690995	0.013885
0.691995	0.0053792
0.692995	-0.00513577
0.693995	-0.0136416
0.694995	-0.0169158
0.695995	-0.0137219
0.696995	-0.00531077
0.697995	0.00508738
0.698995	0.0135007
0.699995	0.0167315
0.700995	0.0135772
0.701995	0.00525045
0.702995	-0.00503874
0.703995	-0.0133727
0.704994	-0.0165703
0.705994	-0.013442
0.706994	-0.00519967
0.707994	0.00500107
0.708994	0.0132554
0.709994	0.0164313
0.710994	0.0133271
0.711994	0.00515509
0.712994	-0.00496125
0.713994	-0.0131559
0.714994	-0.0163088
0.715994	-0.0132284
0.716994	-0.00511456
0.717994	0.00493193
0.718994	0.0130699
0.719994	0.0162001
0.720994	0.0131426
0.721994	0.00507855
0.722994	-0.00491118
0.723994	-0.0129976
0.724994	-0.0161133
0.725994	-0.0130682
0.726994	-0.00504899
0.727994	0.00488877
0.728994	0.0129378
0.729994	0.0160396
0.730994	0.0130146
0.731994	0.00501943
0.732994	-0.00487351
0.733994	-0.0128946
0.734994	-0.0159836
0.735994	-0.012965
0.736994	-0.00499892
0.737994	0.0048666
0.738994	0.0128634
0.739994	0.0159452
0.740994	0.0129352
0.741994	0.00499058
0.742994	-0.0048511
0.743994	-0.0128448
0.744994	-0.0159225
0.745994	-0.0129197
0.746994	-0.00497961
0.747994	0.00485826
0.748994	0.01284
0.749994	0.015914
0.750994	0.0129106
0.751994	0.00497532
0.752994	-0.00486469
0.753994	-0.0128469
0.754994	-0.0159199
0.755994	-0.0129218
0.756994	-0.00497246
0.757994	0.00487494
0.758994	0.0128648
0.759994	0.0159459
0.760994	0.0129344
0.761994	0.00498295
0.762994	-0.00488949
0.763994	-0.012897
0.764994	-0.015985
0.765994	-0.0129659
0.766994	-0.00498891
0.767994	0.00490141
0.768994	0.0129409
0.769994	0.0160394
0.770994	0.0130098
0.771994	0.00500584
0.772994	-0.0049305
0.773994	-0.0129993
0.774994	-0.016109
0.775994	-0.0130713
0.776994	-0.00502181
0.777994	0.00496411
0.778994	0.0130706
0.779994	0.0162008
0.780994	0.0131416
0.781994	0.00505161
0.782993	-0.00499511
0.783993	-0.0131574
0.784993	-0.0163131
0.785993	-0.0132289
0.786993	-0.00508046
0.787993	0.00503492
0.788993	0.0132561
0.789993	0.0164273
0.790993	0.0133262
0.791993	0.00512099
0.792993	-0.00507832
0.793993	-0.0133715
0.794993	-0.0165694
0.795993	-0.0134425
0.796993	-0.0051558
0.797993	0.00513291
0.798993	0.0134995
0.799993	0.0167353
0.800993	0.0135727
0.801993	0.00520706
0.802993	-0.00519419
0.803993	-0.0136416
0.804993	-0.0169122
0.805993	-0.0137198
0.806993	-0.00525951
0.807993	0.00525689
0.808993	0.0138059
0.809993	0.0171161
0.810993	0.0138865
0.811993	0.00532198
0.812993	-0.00532866
0.813993	-0.0139871
0.814993	-0.0173376
0.815993	-0.0140684
0.816993	-0.00538564
0.817993	0.00540686
0.818993	0.01419
0.819993	0.0175877
0.820993	0.0142667
0.821993	0.00545788
0.822993	-0.00548935
0.823993	-0.0144067
0.824993	-0.0178645
0.825993	-0.0144849
0.826993	-0.00554371
0.827993	0.00558805
0.828993	0.0146527
0.829993	0.0181592
0.830993	0.0147319
0.831993	0.00563145
0.832993	-0.00569344
0.833993	-0.0149195
0.834993	-0.0184879
0.835993	-0.0149968
0.836993	-0.00572634
0.837993	0.00581455
0.838993	0.0152075
0.839993	0.0188448
0.840993	0.0152843
0.841993	0.00583649
0.842993	-0.00593376
0.843993	-0.0155227
0.844993	-0.0192385
0.845993	-0.0156047
0.846993	-0.00595689
0.847993	0.00606871
0.848993	0.0158687
0.849993	0.0196688
0.850993	0.0159507
0.851993	0.00607967
0.852993	-0.00622153
0.853993	-0.0162468
0.854993	-0.020139
0.855993	-0.0163314
0.856993	-0.00622272
0.857993	0.0063808
0.858993	0.0166633
0.859993	0.0206497
0.860992	0.0167503
0.861992	0.00637293
0.862992	-0.00655913
0.863992	-0.017112
0.864992	-0.0212078
0.865992	-0.0172036
0.866992	-0.00654221
0.867992	0.00675845
0.868992	0.0176125
0.869992	0.0218287
0.870992	0.0177083
0.871992	0.0067246
0.872992	-0.00696993
0.873992	-0.0181608
0.874992	-0.0224998
0.875992	-0.0182498
0.876992	-0.00692105
0.877992	0.00720906
0.878992	0.0187545
0.879992	0.0232427
0.880992	0.0188496
0.881992	0.00714064
0.882992	-0.00746918
0.883992	-0.0194154
0.884992	-0.02406
0.885992	-0.0195081
0.886992	-0.00738835
0.887992	0.00776005
0.888992	0.0201423
0.889992	0.0249579
0.890992	0.0202398
0.891992	0.00765061
0.892992	-0.00807643
0.893992	-0.0209434
0.894992	-0.0259516
0.895992	-0.0210462
0.896992	-0.00794864
0.897992	0.00843167
0.898992	0.0218439
0.899992	0.0270643
0.900992	0.02194
0.901992	0.00827289
0.902992	-0.00883007
0.903992	-0.0228395
0.904992	-0.0282962
0.905992	-0.0229442
0.906992	-0.008636
0.907992	0.00927806
0.908992	0.0239611
0.909992	0.0296843
0.910992	0.024061
0.911992	0.00903893
0.912992	-0.00978208
0.913992	-0.0252225
0.914992	-0.0312407
0.915992	-0.0253265
0.916992	-0.00948882
0.917992	0.0103633
0.918992	0.0266504
0.919992	0.0330102
0.920992	0.0267568
0.921992	0.010006
0.922992	-0.0110128
0.923992	-0.0282781
0.924992	-0.0350294
0.925992	-0.0283797
0.926992	-0.0105834
0.927992	0.011764
0.928992	0.0301521
0.929992	0.0373433
0.930992	0.0302556
0.931992	0.0112488
0.932992	-0.0126493
0.933992	-0.0323262
0.934992	-0.0400267
0.935992	-0.0324252
0.936992	-0.0120113
0.937991	0.0136883
0.938991	0.0348701
0.939991	0.0431731
0.940991	0.0349679
0.941991	0.0129006
0.942991	-0.0149305
0.943991	-0.0378881
0.944991	-0.0469086
0.945991	-0.0379822
0.946991	-0.0139396
0.947991	0.0164247
0.948991	0.0415311
0.949991	0.0514019
0.950991	0.0416064
0.951991	0.0151706
0.952991	-0.0182788
0.953991	-0.0459878
0.954991	-0.0569055
0.955991	-0.0460408
0.956991	-0.0166614
0.957991	0.0206113
0.958991	0.0515761
0.959991	0.0637929
0.960991	0.0515878
0.961991	0.0184779
0.962991	-0.0236537
0.963991	-0.0587575
0.964991	-0.07267
0.965991	-0.0587137
0.966991	-0.0207422
0.967991	0.0277512
0.968991	0.0683267
0.969991	0.0844769
0.970991	0.0681801
0.971991	0.023634
0.972991	-0.0335662
0.973991	-0.0816936
0.974991	-0.100951
0.975991	-0.0813456
0.976991	-0.0274024
0.977991	0.042388
0.978991	0.101599
0.979991	0.125484
0.980991	0.100845
0.981991	0.0323918
0.982991	-0.0572212
0.983991	-0.134236
0.984991	-0.165715
0.985991	-0.132524
0.986991	-0.0387466
0.987991	0.0866003
0.988991	0.196902
0.989991	0.243106
0.990991	0.192184
0.991991	0.0430627
0.992991	-0.165805
0.993991	-0.360488
0.994991	-0.447525
0.995991	-0.337817
0.996991	0.0280559
0.997991	0.660352
0.998991	1.51303
0.999991	2.49069
1.00099	3.4697
1.00199	4.32568
1.00299	4.96271
1.00399	5.33353
1.00499	5.44753
1.00599	5.36332
1.00699	5.16973
1.00799	4.96036
1.00899	4.80969
1.00999	4.75689
1.01099	4.80158
1.01199	4.91115
1.01299	5.03668
1.01399	5.13134
1.01499	5.16571
1.01599	5.13527
1.01699	5.05879
1.01799	4.96908
1.01899	4.90001
1.01999	4.87452
1.02099	4.89763
1.02199	4.95642
1.02299	5.02627
1.02399	5.08067
1.02499	5.10095
1.02599	5.08231
1.02699	5.03452
1.02799	4.97728
1.02899	4.93237
1.02999	4.91552
1.03099	4.93116
1.03199	4.97146
1.03299	5.01998
1.03399	5.05825
1.03499	5.07267
1.03599	5.05919
1.03699	5.02432
1.03799	4.98218
1.03899	4.9488
1.03999	4.9362
1.04099	4.94806
1.04199	4.9788
1.04299	5.01609
1.04399	5.0457
1.04499	5.05691
1.04599	5.04631
1.04699	5.01879
1.04799	4.98533
1.04899	4.9587
1.04999	4.9486
1.05099	4.95818
1.05199	4.98312
1.05299	5.01349
1.05399	5.03771
1.05499	5.04691
1.05599	5.03815
1.05699	5.01534
1.05799	4.98751
1.05899	4.96527
1.05999	4.95683
1.06099	4.96489
1.06199	4.98594
1.06299	5.01164
1.06399	5.0322
1.06499	5.04003
1.06599	5.03253
1.06699	5.01299
1.06799	4.98908
1.06899	4.96994
1.06999	4.96266
1.07099	4.96966
1.07199	4.98792
1.07299	5.01028
1.07399	5.0282
1.07499	5.03502
1.07599	5.02846
1.07699	5.0113
1.07799	4.99027
1.07899	4.97342
1.07999	4.96699
1.08099	4.97319
1.08199	4.98938
1.08299	5.00924
1.08399	5.02517
1.08499	5.03125
1.08599	5.02538
1.08699	5.01003
1.08799	4.9912
1.08899	4.97608
1.08999	4.97031
1.09099	4.97589
1.092	4.99049
1.093	5.00841
1.094	5.02281
1.095	5.0283
1.096	5.02298
1.097	5.00904
1.098	4.99194
1.099	4.97818
1.1	4.97293
1.101	4.97803
1.102	4.99137
1.103	5.00775
1.104	5.02092
1.105	5.02596
1.106	5.02107
1.107	5.00827
1.108	4.99253
1.109	4.97987
1.11	4.97504
1.111	4.97975
1.112	4.99206
1.113	5.00721
1.114	5.01941
1.115	5.02406
1.116	5.01951
1.117	5.00763
1.118	4.99302
1.119	4.98125
1.12	4.97676
1.121	4.98114
1.122	4.99264
1.123	5.00678
1.124	5.01816
1.125	5.02249
1.126	5.01825
1.127	5.00712
1.128	4.99342
1.129	4.98239
1.13	4.97818
1.131	4.9823
1.132	4.9931
1.133	5.0064
1.134	5.01712
1.135	5.02121
1.136	5.0172
1.137	5.00669
1.138	4.99375
1.139	4.98333
1.14	4.97935
1.141	4.98326
1.142	4.99349
1.143	5.0061
1.144	5.01626
1.145	5.02013
1.146	5.01632
1.147	5.00634
1.148	4.99404
1.149	4.98411
1.15	4.98033
1.151	4.98406
1.152	4.99382
1.153	5.00584
1.154	5.01554
1.155	5.01924
1.156	5.01559
1.157	5.00604
1.158	4.99427
1.159	4.98478
1.16	4.98115
1.161	4.98474
1.162	4.99409
1.163	5.00563
1.164	5.01494
1.165	5.01849
1.166	5.01497
1.167	5.00578
1.168	4.99446
1.169	4.98532
1.17	4.98184
1.171	4.98529
1.172	4.99432
1.173	5.00545
1.174	5.01443
1.175	5.01786
1.176	5.01446
1.177	5.00558
1.178	4.99462
1.179	4.98578
1.18	4.98242
1.181	4.98576
1.182	4.99451
1.183	5.0053
1.184	5.01402
1.185	5.01733
1.186	5.01403
1.187	5.0054
1.188	4.99475
1.189	4.98616
1.19	4.98288
1.191	4.98615
1.192	4.99467
1.193	5.00519
1.194	5.01368
1.195	5.01691
1.196	5.01369
1.197	5.00526
1.198	4.99486
1.199	4.98647
1.2	4.98327
1.201	4.98646
1.202	4.9948
1.203	5.00509
1.204	5.01341
1.205	5.01657
1.206	5.01341
1.207	5.00514
1.208	4.99495
1.209	4.98671
1.21	4.98357
1.211	4.98671
1.212	4.99491
1.213	5.00502
1.214	5.01319
1.215	5.01631
1.216	5.01319
1.217	5.00505
1.218	4.995
1.219	4.98689
1.22	4.9838
1.221	4.98689
1.222	4.99499
1.223	5.00497
1.224	5.01305
1.225	5.01611
1.226	5.01302
1.227	5.00498
1.228	4.99504
1.229	4.98702
1.23	4.98396
1.231	4.98703
1.232	4.99504
1.233	5.00494
1.234	5.01294
1.235	5.01598
1.236	5.01292
1.237	5.00493
1.238	4.99506
1.239	4.98709
1.24	4.98405
1.241	4.98711
1.242	4.99508
1.243	5.00493
1.244	5.01289
1.245	5.01592
1.246	5.01286
1.247	5.0049
1.248	4.99506
1.249	4.98711
1.25	4.98409
1.251	4.98714
1.252	4.9951
1.253	5.00494
1.254	5.0129
1.255	5.01593
1.256	5.01286
1.257	5.00489
1.258	4.99504
1.259	4.98708
1.26	4.98406
1.261	4.98712
1.262	4.9951
1.263	5.00497
1.264	5.01295
1.265	5.01599
1.266	5.01292
1.267	5.0049
1.268	4.995
1.269	4.98701
1.27	4.98396
1.271	4.98705
1.272	4.99509
1.273	5.00502
1.274	5.01306
1.275	5.01611
1.276	5.01301
1.277	5.00493
1.278	4.99494
1.279	4.98687
1.28	4.9838
1.281	4.98692
1.282	4.99505
1.283	5.0051
1.284	5.01322
1.285	5.01631
1.286	5.01317
1.287	5.00497
1.288	4.99486
1.289	4.98668
1.29	4.98357
1.291	4.98675
1.292	4.99499
1.293	5.00519
1.294	5.01344
1.295	5.01657
1.296	5.01338
1.297	5.00504
1.298	4.99475
1.299	4.98643
1.3	4.98327
1.301	4.9865
1.302	4.99492
1.303	5.00531
1.304	5.01372
1.305	5.01691
1.30601	5.01365
1.30701	5.00514
1.30801	4.99462
1.30901	4.98612
1.31001	4.98288
1.31101	4.98619
1.31201	4.99481
1.31301	5.00546
1.31401	5.01407
1.31501	5.01734
1.31601	5.01399
1.31701	5.00526
1.31801	4.99447
1.31901	4.98574
1.32001	4.98241
1.32101	4.98582
1.32201	4.99467
1.32301	5.00563
1.32401	5.0145
1.32501	5.01786
1.32601	5.0144
1.32701	5.00539
1.32801	4.99427
1.32901	4.98526
1.33001	4.98184
1.33101	4.98536
1.33201	4.99451
1.33301	5.00584
1.33401	5.01501
1.33501	5.01849
1.33601	5.0149
1.33701	5.00557
1.33801	4.99404
1.33901	4.98469
1.34001	4.98115
1.34101	4.98482
1.34201	4.99432
1.34301	5.0061
1.34401	5.01562
1.34501	5.01924
1.34601	5.0155
1.34701	5.00579
1.34801	4.99376
1.34901	4.98403
1.35001	4.98033
1.35101	4.98415
1.35201	4.99409
1.35301	5.0064
1.35401	5.01636
1.35501	5.02014
1.35601	5.01622
1.35701	5.00604
1.35801	4.99344
1.35901	4.98322
1.36001	4.97935
1.36101	4.98336
1.36201	4.99381
1.36301	5.00675
1.36401	5.01724
1.36501	5.02122
1.36601	5.01709
1.36701	5.00635
1.36801	4.99305
1.36901	4.98226
1.37001	4.97817
1.37101	4.98242
1.37201	4.99348
1.37301	5.00718
1.37401	5.01829
1.37501	5.0225
1.37601	5.01811
1.37701	5.00671
1.37801	4.99257
1.37901	4.98111
1.38001	4.97676
1.38101	4.98129
1.38201	4.99309
1.38301	5.0077
1.38401	5.01956
